comment_id,reply_to,user,text,likes,replies,date,liked_by_creator
7550462583310123806,7550374287246656287,kyongp,Don’t give up! How do you eat an elephant?? One bite at a time. Set a major goal and break it up into micro-goals. You’ll get there!,1,0,2025-09-15,False
7551234886650561311,7550468350486184734,tiffmarieeeee,Girl always love yourself and fall in love with you and become content with yourself and what you offer. You aren’t ugly and only lose weight if you want to. ❤️❤️❤️❤️❤️You got this babe,1,0,2025-09-18,False
7551156863682036494,7550468350486184734,sodapopee,"no literally! it's making me so hopeful, I think people initially think I'm ugly / not very pretty because no one ever likes me in that way and it makes me feel lonely ☹️hearing these stories makes me so happy and hopeful, and it makes me wanna lose weight too lol",1,0,2025-09-17,False
7550654059230659359,7549949154676671287,loved797,I had a coworker jokingly suggest I was pregnant due to my food choices . A few weeks later I realized she was right.,1,0,2025-09-16,False
7550538043851326238,7550303242962551583,january.flowers,Girl I feel that to booooones. I feel disgusting. I have gained 60 lbs since having my child 3 yrs ago and I can’t lose the weight,1,0,2025-09-16,False
7551251834577535799,7550451346450055991,livinglifewithjewel,"Omgee… I always eat alone in my car, while driving. 😳",1,0,2025-09-18,False
7550952028190180109,7550374440337490718,davisvalleyranch,"The headache felt like a thick Mohawk going down all the way down to your lower neck?! I’m very glad you’re ok now. I had that meningitis last year and thought it was only the start of a migraine (& lasted for days). My physician’s assistant conned me into going to the ER. Thank goodness that I did too. Everything shut down in my body just as they were triaging me. If I had been anywhere else, I wouldn’t have survived. I was so lucky…. 8 day hospital stay for me. Some permanent damage to my organs. I’m not 100% back, but I’m so happy to still be here!!!",1,0,2025-09-17,False
7550729228255560478,7550360480063177502,houseofcarp,I’m a graphic design teacher and our students run a print shop…so I LOVE this!!,1,0,2025-09-16,False
7571860329380037389,,jenni_not.weasley,"not MY life but… i do theatre. i was at the theatre later than normal bc i couldn’t get myself together enough and was irritated by this. finally left and on the drive home noticed a car get off an exit next to me with a pickup truck riding their tail and flashing their headlights. the car sped up and so did the truck, swerving behind them and honking. my spidey senses tingled and i sped up seeing it was an elderly woman in the car and the truck’s windows were so dark i couldn’t see them. they kept harassing the driver in front of them until they were going about 90 in a 65. i saw the car pull toward an exit i knew was a remote area & the truck followed. i called the cops and whipped into that exit and followed them giving tag and vehicle description to dispatch. i followed them til we got to a gas station and the woman in the car pulled into it. the truck swerved onto the exit right next to the gas station and PARKED in the middle of it just watching. i pulled into the gas station and ran inside with the woman, still on the phone with dispatch. the gas station owner locked the doors until the cops showed up. they did nothing but the elderly woman was clinging to me and crying and thanking me bc she thought she was about to die. she had just gotten off work at a neighborhood restaurant and didn’t know the person following her (said they’d come out of nowhere and immediately followed her). she couldn’t call the cops bc the had dropped her phone and wouldn’t have been able to find it during this event. i would NEVER normally get involved but something in my body told me something was wrong and i needed to follow and call police and im glad i did. i don’t think the truck would have stopped or would have tailed her into the gas station had i not followed her. one of the cops who showed up was an old friend of mine and she told me the plates on the truck were not registered to a truck, but a completely different vehicle.",0,0,2025-11-12,False
7571977558984753975,,clearlyyourfav_,"Eating the same meals I cook for my dog. Protien & mixed veggies, with fruits and nuts throughout the day. Hold the kibble✨",0,0,2025-11-12,False
7571862713137611550,,anna_banana_splity,"marriage to a down low racist,lost myself 1000%, i turned into an addict..almost 3 years later im sober and with a man that absolutely adores me AND his entire friends and family loves me, motivates me!! Army Vets dont play about their old ladies!! 🥰",0,0,2025-11-12,False
7571872250170688287,,superrbk,I was walking and I stopped to look behind me smth heavy fell in front of me,0,0,2025-11-12,False
7571889293640074015,,meravigs,"Joined CrossFit only because there were no other gyms near my house. Met the best people, fell in love with the sport, lost like 20 pounds and feel confident and healthy 🙏🏼",0,0,2025-11-12,False
7558987580801368863,,dpffx,i got food and wasn’t hungry anymore,0,0,2025-10-08,False
7571693173434352439,,shitdiculous,"Decided to go workout at my gym during F1 weekend in Vegas, met Shaq and his dad and got to work out with them and his personal trainer. When Shaq gave me a hug, his arm was the side of my entire body it felt like. Lol",0,0,2025-11-12,False
7571719303356891959,,victoriaelizabeth767,I saw that some local ladies were playing gym hockey. I tried it once during PE in HS and liked it. It’s now my obsession,0,0,2025-11-12,False
7571751656511390477,,user52160765638403,I was 260 lbs watched game changers on netflix went straight vegan for a year I lost 100 lbs learned a ton about nutrition like stuff that a lot of people are just now making content on. I went from being very stationary to very active. I'm 38 and feel better than I did at 18. now instead of the vegan lifestyle I portion control my food and try to include a lot more veggies and a reasonable amount of clean protein. life is wild!,0,0,2025-11-12,False
7571819437869269774,,layne8472,Stopped eating properly back in 7th grade now I’m 30 and d y ing 🥶⬛️,0,0,2025-11-12,False
7571977558984753975,,clearlyyourfav_,"Eating the same meals I cook for my dog. Protien & mixed veggies, with fruits and nuts throughout the day. Hold the kibble✨",0,0,2025-11-12,False
7571936978103550733,,txsniperbunny,9/27/2025 went to the casino with my husband for my bday. We always eat and gamble $20. We were done near midnight and as we were about to leave I said “I want to go big and spend another $20 before we go home.” He laughed and we did and 5 mins later an active shooter shot 6 and killed two shot eight where we would have been walking had we not spent that extra $20.,0,0,2025-11-12,False
7571909418666279711,,jennerator2,"I skipped an annual ultrasound/mammogram, thought I would be ok because I previously tested negative for Breast Cancer genes . Cancer said “ oh yeah girl let me show you something “ . I now have permanent damage to my back & body from the past year of treatments. Had I not skipped the annual, my cancer would have been discovered before it went into my lymph nodes, I would have been a simple stage 1 bc instead. Ladies don’t skip & don’t let them tell you “ you’re too young “ .",0,0,2025-11-12,False
7571889293640074015,,meravigs,"Joined CrossFit only because there were no other gyms near my house. Met the best people, fell in love with the sport, lost like 20 pounds and feel confident and healthy 🙏🏼",0,0,2025-11-12,False
7571872250170688287,,superrbk,I was walking and I stopped to look behind me smth heavy fell in front of me,0,0,2025-11-12,False
7571862713137611550,,anna_banana_splity,"marriage to a down low racist,lost myself 1000%, i turned into an addict..almost 3 years later im sober and with a man that absolutely adores me AND his entire friends and family loves me, motivates me!! Army Vets dont play about their old ladies!! 🥰",0,0,2025-11-12,False
7571860329380037389,,jenni_not.weasley,"not MY life but… i do theatre. i was at the theatre later than normal bc i couldn’t get myself together enough and was irritated by this. finally left and on the drive home noticed a car get off an exit next to me with a pickup truck riding their tail and flashing their headlights. the car sped up and so did the truck, swerving behind them and honking. my spidey senses tingled and i sped up seeing it was an elderly woman in the car and the truck’s windows were so dark i couldn’t see them. they kept harassing the driver in front of them until they were going about 90 in a 65. i saw the car pull toward an exit i knew was a remote area & the truck followed. i called the cops and whipped into that exit and followed them giving tag and vehicle description to dispatch. i followed them til we got to a gas station and the woman in the car pulled into it. the truck swerved onto the exit right next to the gas station and PARKED in the middle of it just watching. i pulled into the gas station and ran inside with the woman, still on the phone with dispatch. the gas station owner locked the doors until the cops showed up. they did nothing but the elderly woman was clinging to me and crying and thanking me bc she thought she was about to die. she had just gotten off work at a neighborhood restaurant and didn’t know the person following her (said they’d come out of nowhere and immediately followed her). she couldn’t call the cops bc the had dropped her phone and wouldn’t have been able to find it during this event. i would NEVER normally get involved but something in my body told me something was wrong and i needed to follow and call police and im glad i did. i don’t think the truck would have stopped or would have tailed her into the gas station had i not followed her. one of the cops who showed up was an old friend of mine and she told me the plates on the truck were not registered to a truck, but a completely different vehicle.",0,0,2025-11-12,False
7571819437869269774,,layne8472,Stopped eating properly back in 7th grade now I’m 30 and d y ing 🥶⬛️,0,0,2025-11-12,False
7571751656511390477,,user52160765638403,I was 260 lbs watched game changers on netflix went straight vegan for a year I lost 100 lbs learned a ton about nutrition like stuff that a lot of people are just now making content on. I went from being very stationary to very active. I'm 38 and feel better than I did at 18. now instead of the vegan lifestyle I portion control my food and try to include a lot more veggies and a reasonable amount of clean protein. life is wild!,0,0,2025-11-12,False
7571719303356891959,,victoriaelizabeth767,I saw that some local ladies were playing gym hockey. I tried it once during PE in HS and liked it. It’s now my obsession,0,0,2025-11-12,False
7571693173434352439,,shitdiculous,"Decided to go workout at my gym during F1 weekend in Vegas, met Shaq and his dad and got to work out with them and his personal trainer. When Shaq gave me a hug, his arm was the side of my entire body it felt like. Lol",0,0,2025-11-12,False
7571613002793796383,,tha_knowman,"I woke up in the middle of the night to use the bathroom. When I got back in bed, I couldn't go back to sleep. As my mom was walking out the door to go to work that morning, I heard a loud thump in the living room. I got out of bed, ran into the living room and saw my mom on the floor bloody and bruised. I called my family to take her to the hospital. Thankfully my mom has recovered since. Thank god I couldn't go to sleep that morning.",0,1,2025-11-11,False
7568694736438936334,,shelgen5,I was laid off twice in 18 months and down on my luck and living in my car. My Dad ran into his past coworker that told him this place was hiring. I went right away and got an entry level job. The company was bought by a major company 24 months later. They paid for my degree a few years later and I now run a department there and will celebrate 30 years there. I also met my husband there and we will celebrate 24 years of marriage next year. We work in completely different fields on opposite sides of the building.,0,0,2025-11-04,False
7568581990815908639,,anonfivefour,eating poisoned takeout then asking to be euthanized,0,1,2025-11-03,False
7560530765546849038,,mightymandyree,"woke up with really bad period cramps and decided to take a shower, which sent my body into shock. My boyfriend at the time called 911. turned out I had a grapefruit size ovarian tumor that was about to explode. If I didn't decide to take a shower (which did something with the pressure of my body to I guess twist it even more to get my attention) and if I treated it like a normal day and went to work, I would have died an hour into my shift with no other warning.",0,1,2025-10-13,False
7558987580801368863,,dpffx,i got food and wasn’t hungry anymore,0,0,2025-10-08,False
7553856651603280695,,mattybitts1,Working out and been mindful of what I put in my body 🥰,0,0,2025-09-25,False
7551690211744351006,,kimberlylunar,Quit drinking 🤞🏼,0,0,2025-09-19,False
7551576001499628301,,ethereal.in.e,"I was eating a grapefruit for breakfast and put one of the seeds in a pot, fifteen years later I now have a six foot tall grapefruit tree 🌳",0,0,2025-09-18,False
7551556403488441102,,anattentioncactus,"Decided to finally say yes to a single date by a guy at the gym who asked me out 3 different times (not in a creepy way, he kept forgetting he asked me out cuz ADHD) and now we’ve been together almost 2 years and live together. He’s my best friend.",0,0,2025-09-18,False
7551551818401415967,,.cae222,started drinking alcohol😀,0,0,2025-09-18,False
7551542298346504990,,krissy.marie5,Getting with a drug addict thinking I was going to fix him. I lost 10 years of my life and doing this course of time I did nothing but stress and cry myself to sleep,0,0,2025-09-18,False
7551448011659281183,,tfortrauma,I was switching BCP pills bc I wanted to lose weight and instead gained 40lbd bc I got prego within 10 days of stopping. He was my blessing but quite the surprise!,0,0,2025-09-18,False
7551426888267825975,,brianachantelwrld,"i’m sorry… glp1, eating healthy and small portions and working out recently.",0,0,2025-09-18,False
7551424579546858271,,rachelmayah,waking up early to workout,0,0,2025-09-18,False
7551390183791264543,,ocmama21,Was bored so I took my 2 year old out for a walk in his stroller. 2.5 years later I’ve lost 85 pounds and am the healthiest and fittest I’ve ever been in my entire life,0,0,2025-09-18,False
7551379720886879007,,zoeporter1,Stopped drinking soda! 67 lbs later lol,0,0,2025-09-18,False
7551315816559231757,,mrgooodface,"Going to an apartment party and hooking up with a chick my friend was with.. she claimed rape and I spent 4 months in jail, publicly shamed for years after because of my connection to Michael Tubbs.. took me 9 years to clear my Misdemeanor for assault that I took as a plea deal.. DONT have consensual sex while drinking on a college campus , title 9 !!",0,0,2025-09-18,False
7551275790060126990,,nikepro.1,Was told I couldn’t run away from my problems (rough heartbreak). Moved to a different state. Just graduated PT school this year. Now I’m the first doctor on both sides of my family. 👩🏽‍⚕️🎓 ✨,0,0,2025-09-18,False
7551267097759875895,,tv.static.systemm,gave a random kid a ride home when our buses were running late (we ended up daiting 6 years later 4 years together),0,0,2025-09-18,False
7551266286384169759,,slurmsmckenzy402,"I drank and trusted. I was brought back to life after I flew out of the car, and ever since, my entire body is in pain.",0,0,2025-09-18,False
7551264429134021431,,tvonchale,Decided to ask the parking attendant for walking directions even though I didn’t park there. A stranger who parked there also had a question for the attendant. That stranger and I have been married 9 years 🥰,0,0,2025-09-18,False
7551264303913108237,,foobsnotboobs,Starting running,0,0,2025-09-18,False
7551252997826134814,,chekie74,Dropped off something to my girlfriend At gym meet my husband there was married 6 months later been happily married 18 years later !,0,0,2025-09-18,False
7551252435781321502,,tay.mariee_,"These comments😭 mine won't even touch the rest but oh well, becoming friends with my coworker messaging him in a time of need when I was in a horrible toxic relationship I felt scared and trapped, if I never messaged him in September of 22 it's scary thinking of where I'd be in my life rn, that relationship was eating at me from the inside out I was losing more and more of every piece of me daily, now I've been learning more and more about myself with the support and relationship I deserve allll bc I messaged him and we were there for each other 😌",0,0,2025-09-18,False
7551249361529226039,,samuraijo,All my drinks are zero sugar now,0,0,2025-09-18,False
7551243220488225549,,donutpatrol4,my ex girlfriend wanted to try a new gym. we eventually broke up and i met the love of my life there. been together almost 2 years now,0,0,2025-09-18,False
7551240098879406862,,sassyamens,Stopped drinking one night …. Almost 2 years sober. Drinking is a waste of time. Unpopular opinion.,0,0,2025-09-18,False
7551237843756221197,,its_jesskuhhh,Going to the gym,0,0,2025-09-18,False
7551235989823390494,,thefinestaunty,"When I was pregnant in 2021 I impulsively decided to apply for college (during covid I babysat and because alot of businesses had shut down.) I had started a new job and moved in with my now bf of 5 yrs (we started dating in 2020) Sadly, before school started in October I had miscarried and was diagnosed with PCOS and it took a huge toll on me along with losing other family members years later, and just losing my father this year. Last year, made a year that I had graduated college with an Associate’s Degree, I’m working to become an Registered Behavior Technician & get my health/body on track to start a family ♥",0,0,2025-09-18,False
7551234867838223117,,twinklefairy25,to stop drinking alcohol 🤙🏻,0,0,2025-09-18,False
7551233494376022797,,mastiffmawma,"after getting metal for my husband to make things (he’s a phenomenal metal fabricator) cuz his company closed and went to Canada & we needed $. we went the opposite direction of home, to my grandparents where my hubby helped my grandpa fix the gutters & I visited with grandma, she just had hip surgery. On the way home, my hubby, our 5 yr old, and myself were hit head on. It shattered my L2 into my spinal cord giving me a spinal cord injury and chronic pain every day since 2/09, fractured a thoracic vertebrae, jacked up my cervical spine & I have a lovely TBI, the hardware in my spine replaces the vertebrae & supports my spine with 2 cages, and a lot more problems. It took me 3 years to re learn to walk (for the most part I can walk. There are days I can’t feel my hips & legs & can’t walk), talk & tie my shoes. Hubby collapsed a lung, broke 6 ribs, his femur in 4 places, broke his talus bone, left elbow, and fractured a thoracic vertebrae. Our son had assumed TBI but there was no mri proof, he had lot of emotional and maturity setbacks. The trauma of thinking he saw me die, stunted his mental growth for a long time. He’s 21 & great but has back problems from it. He’s still angry the EMTs cut off his new underwear 😂.",0,0,2025-09-18,False
7551231061365293838,,lilchickiemhm,"Took a shortcut home one day, drove past an interesting looking building and googled it. Found out the building housed an outdoor education org I was apart of in grade 6. One day I just walk up, meet some of my old instructors and they offer me a job. Been in outdoor ed positively impacting students since then🙂",0,0,2025-09-18,False
7551224744046052151,,_ctwe_,"Decided the make an Intramural Flag football team my freshman year. Didn’t know too many people so I just added random free agents. They turned into some of my best friends in college and I was able to get into the gym and start working out which has improved health. Those guys will be my friends for life, and now I’m going on my 6th semester of playing it. The amount of people ive gotten to know and hang out with changed my view on college so much.",0,0,2025-09-18,False
7551223101137126199,,whendovescryy,"I went to the gym after work with the new girl. Became besties, met the loml (her cousin), and now he and I are getting married next year. ✨",0,0,2025-09-18,False
7551219435169432375,,zionun0,started running at 16,0,0,2025-09-18,False
7551219124803420959,,itskiara.nicole,joining a gym 😯,0,0,2025-09-18,False
7551215967571051277,,ash.lauren7,"Randomly decided to try out a gym 20 minutes from my house, ran into my childhood best friend who worked there that I hadn’t seen in 10 years. He got me a job and now im dating and in love with his best friend that also worked there and we all live together lol",0,0,2025-09-18,False
7551214235297645342,,littlelamb.anne,"decided to look out a window in the school gym, hit my head on the window, and had to do online school until i graduated. going to start college soon and i'm so scared.",0,0,2025-09-18,False
7551211729934385933,,user5197808360238,"I stopped drinking alcohol, it’s awesome!",0,0,2025-09-17,False
7551210654620402487,,cactican,Decided a hike with a guy on a dating app was probably not going to become a news headline with my body dumped in the park. We are now married with a baby girl.,0,0,2025-09-17,False
7551200124202926878,,user177367233,idk one day i just started going to the gym,0,0,2025-09-17,False
7551198586689536798,,anns3357,Drinking an ounce of water gave me a heart transplant faster when I was a child 🤣🤣🤣,0,0,2025-09-17,False
7551189400626856734,,jenniferfinley5,"Drank 8 to 10 Cokes a day, got the flu 3 yrs ago & could only drink water. Soda tasted so sweet after 3 days of only water & didn't quelch my thirst, probably still dehydrated. Completely cut soda out, wasn't good for me anyways. Found Liquid IV & other flavor aids, game changer! I've tasted soda since & no longer a fan. I've cut nothing from my diet, actually decreased my activity because my job is mostly on the computer & lost 25 lbs in less than a year, all of my chubbiness came from empty soda calories! It what was keeping on my weight!",0,0,2025-09-17,False
7551188704539624247,,omfgally,"Decided to walk my friend to her sorority house after class. Locked eyes with a guy who is now my bf of 7yrs, once I got to her front door😌",0,0,2025-09-17,False
7551185532195439390,,kmess55,Moved beside a man that was selling his business due to retirement. I bought it to run with my two teenaged boys. We are doing great and I now own my own business and get to work with my boys.,0,0,2025-09-17,False
7551180364732384013,,gaileegail,Quit drinking March of 2020. Best thing I ever did for myself.,0,0,2025-09-17,False
7551177603886629687,,realgingerbarbie,decided to walk around our dorm freshman year to check it out with my roommate at the time and as i was walking up the stairs i fell up them as a boy was walking down them and now we’ve been dating for 2 1/2 years❤️‍🔥,0,0,2025-09-17,False
7551175456474317599,,jasminealexiso,"Grinding and Booty shaking on this man on the dance floor just cause I was brave from the alcohol, this man is my Husband and father of our children 😅",0,0,2025-09-17,False
7551172526732706573,,absa_runs67,Stop drinking soda for a bit and I tried to drink soda and got horrible stomach aches so now i basically I’m fully scared to drink soda 😭,0,0,2025-09-17,False
7551166123489198878,,martinveracova,Deciding not to drink sodas,0,0,2025-09-17,False
7551164743659619085,,themothercrab,No sugar,0,0,2025-09-17,False
7551164625946116894,,maccruise,"Got out the streets and went to get a job washing cars at a dealership. The position was actually filled. They then asked me if I ever sold anything before and hired me as a salesman. 6 years later, I help run a dealership.",0,0,2025-09-17,False
7551164284231926541,,ladrianasimone,My job was stressing me so I started working out recording my workouts on my IG story as a hobby and decided to post them on tik tok and IG to document my fitness journey. I quit by 9-5 and started my own successful fitness training business,0,0,2025-09-17,False
7551158878643045150,,a_beautiful_butterfly,Stopped eating fried food not realizing what was actually happening but now I’m enjoying life because this happened,0,0,2025-09-17,False
7551157168205415199,,tiana2527,Engaged in an argument with my father instead of walking awayb,0,0,2025-09-17,False
7551152129320485662,,ariitamm_,skipped class to walk around and walked into a college fair and found the program i ended up in and lived abroad for 2 years,0,0,2025-09-17,False
7551150169413206797,,liftwithlindsey,Showed up to the gym at a time I usually don’t go at. That same morning I was about to sign an apartment lease for a place states away and completely cut off everyone in my life. That day I went to the gym and the manager asked me if I wanted to work there as a trainer because he saw the way I was training. I told God if it’s meant to be then I’ll take the job and stay there for a bit if not then I’ll move states away and cut off my family. I prayed on that. I got the job.if I wouldn’t have shown up to the gym that day at that time I don’t think I would have stayed and I would have let my life change drastically,0,0,2025-09-17,False
7551152129320485662,,ariitamm_,skipped class to walk around and walked into a college fair and found the program i ended up in and lived abroad for 2 years,0,0,2025-09-17,False
7551150169413206797,,liftwithlindsey,Showed up to the gym at a time I usually don’t go at. That same morning I was about to sign an apartment lease for a place states away and completely cut off everyone in my life. That day I went to the gym and the manager asked me if I wanted to work there as a trainer because he saw the way I was training. I told God if it’s meant to be then I’ll take the job and stay there for a bit if not then I’ll move states away and cut off my family. I prayed on that. I got the job.if I wouldn’t have shown up to the gym that day at that time I don’t think I would have stayed and I would have let my life change drastically,0,0,2025-09-17,False
7551149453231620894,,bellona100,"I have been going to the same forest preserve to walk my day for the last four years. One day out of the blue I decided to go to a different one, and I fell down and fractured my ribs. This started a journey for me where I found out, I had two different cancers and because I fell when I didand went to the doctor when I did, they were able to remove both cancers with only a few of my body parts. This saved my life.",0,0,2025-09-17,False
7551142818342077239,,linacc1989,Saw a quote that said “discipline is the highest form of self love and respect” tell myself this anytime I don’t want to work out or eat healthy. Lost 60 lbs,0,0,2025-09-17,False
7551130686536647479,,treyl30320,Went trade school and signed up for automotive mechanic but didn’t notice the cc next to it. Come to find out It was auto body and I love painting cars. Now I’m a collision Deisel tech,0,0,2025-09-17,False
7551128442780631821,,beefbaby09,"Fostering a litter of kittens. Bf and myself lost our jobs while we had them, the world started crumbling so money was running thin, no one would adopt them, so we drove 1000 miles to a rescue that would take them and moved to that place.",0,0,2025-09-17,False
7551122156153078558,,uhleashuhhh,Ate in a caloric deficit…almost back to my pre pregnancy weight,0,0,2025-09-17,False
7551118902848865054,,kitkatzeta215,Was running errands longer than expected and came home to the news that there was a mass shootkng two blacks from where I lived . Had I came home when I was supposed to I would have been in the path of the bullets,0,0,2025-09-17,False
7551122156153078558,,uhleashuhhh,Ate in a caloric deficit…almost back to my pre pregnancy weight,0,0,2025-09-17,False
7551118902848865054,,kitkatzeta215,Was running errands longer than expected and came home to the news that there was a mass shootkng two blacks from where I lived . Had I came home when I was supposed to I would have been in the path of the bullets,0,0,2025-09-17,False
7551116122092307214,,jessicasandiii,"My (then friend) now husband asked for help cashiering at an event on his food truck one day, now 6 years have gone by and we have multiple businesses together, 3 dogs, and a home 🏡 💛 you just never know.",0,0,2025-09-17,False
7551091264206127886,,mercedezzjoyy,"I took the stairs rather than the elevator,, fell down the stairs, broke my leg in three different places,, now I can’t even walk smh 🤦🏽‍♀",0,0,2025-09-17,False
7551085699899867935,,averyking205,One time I was eating breakfast at the lake house.. next thing I knew I was in the hospital with amnesia🥰,0,0,2025-09-17,False
7551083388908798775,,itzangieeeee0,"I was at a family friend’s house but i was shy so i never left my mom’s car but at some point i couldn’t handle being hungry and came out for some food. I made eye contact with one of the friend’s sons my age that was passing by and then i didn’t know it, but he’d end up being the loml not too long later 🫠🩷",0,0,2025-09-17,False
7551081842565792567,,chiyzey,stopped drinking soda and only drinker water then my face debloats,0,0,2025-09-17,False
7551081678312293150,,roxannevenice,"Decided to go on a love eat pray trip to DC alone. Saw one of my sisters who had an extra ticket to a game night. Decided to go even though I didn’t really want to. Ended up meeting this really charming guy. Fast forward, we have two kids and he relocated to NYC for me.",0,0,2025-09-17,False
7551077948079014686,,julieannrosee,I stopped drinking alcohol,0,0,2025-09-17,False
7551075272897987358,,groupielovelover,i was driving home from pensacola with my mom and we were thinking of taking I-65 in alabama then getting to I-40 that way (live in OK) instead of our usual route of taking I-10 then up thru I-45. so we start on the route in alabama and stop at a steak and shake but the service was so terrible we were waiting over and hour and people who came after us were getting their food. so we end up leaving and decide it was a sign of bad luck and to just take our original route back home. ended up getting my first speeding ticket. 168$!,0,0,2025-09-17,False
7551063833436324622,,jessicariniguez,Worked at a gym. 😅,0,0,2025-09-17,False
7551043710597153550,,ciggylungz,To keep going with weight loss after losing 5 pounds being sick. 63lb down & 10 days after my body lift to remove the excess skin now 🥲,0,0,2025-09-17,False
7551036569222742815,,_iliililii_,"One day I was drunk and was like man this is lame, I’m done. Stopped drinking and got a gym membership. That was over 2 years ago honestly I lost count because it really isn’t important.",0,0,2025-09-17,False
7551036362460775223,,movewith_rae,"I started working at the front desk at a fitness studio and now years later I help women become the strongest, most fit, and confident versions of themselves 😅",0,0,2025-09-17,False
7551010961935663886,,lostt519,"Decided to have a fun week of drinking and playing video games. Met the man who I thought I was going to marry and wasted 6 years of my life with him 😁 Sometimes I still wonder if I hadn’t done that, what path my life might have taken ❤",0,0,2025-09-17,False
7551003281985913631,,_healthy_vibes_hub_,Went to a hotel with friends cause the water was turned off at my parents house. Met my now fiancé been together 3 years and 5 months 🥰 g,0,0,2025-09-17,False
7550997934545715981,,concrete354,A small 20 minute workout that I do at home 3 days a week. Been going strong for 3 years and down 50 pounds. Very sustainable,0,0,2025-09-17,False
7550996066909537038,,shylawhoisthat,"i (dr*nk) blacked out at the lake one day. my bf’s mom passed a year ago from dr*nking & my bf said he didn’t want to see me go down the same path. i’ve been sober from sm*king, dr*nking, & v*ping for 2 months now! (all voluntary)",0,0,2025-09-17,False
7550995347964265229,,cc.cc.cc.cc.cc,Stopped drinking and my life is 1million times better ❤️❤️❤,0,0,2025-09-17,False
7550975316208222990,,estrodoll,stepped on the scale a year ago and i saw i was 250 lbs decided to get into weight loss through tiktok and lost over 90 lbs best decision of my life,0,0,2025-09-17,False
7550972491570086711,,the.real.redhead,I agreed to go with a girl I knew to try and trap kittens at a junkyard after I wasn’t sure about going because we didn’t have enough information. Had no idea I’d be walking away with my soul cat during one of my darkest times who’s now been with me for 8 years and has saved me so many times. I breakdown every time I think about how she won’t live forever because I don’t know what I’ll do. She absolutely completes me.,0,0,2025-09-17,False
7550952484098278199,,elizabeth.lizz77,"Added this guy on snap from a friend, took a chance and we met at a park same night for a night walk, he was 2 hours away from me so he also took a chance, 2 years and married ❤",0,0,2025-09-17,False
7550948478484235022,,leslielicious_,the summer going into my freshman yr of hs i decided to challenge myself to not eating candy and chocolate for a week then a i realized it was easy so i challenged myself to not eating candy/chocolate until i was done with hs 😭,0,0,2025-09-17,False
7550972491570086711,,the.real.redhead,I agreed to go with a girl I knew to try and trap kittens at a junkyard after I wasn’t sure about going because we didn’t have enough information. Had no idea I’d be walking away with my soul cat during one of my darkest times who’s now been with me for 8 years and has saved me so many times. I breakdown every time I think about how she won’t live forever because I don’t know what I’ll do. She absolutely completes me.,0,0,2025-09-17,False
7550952484098278199,,elizabeth.lizz77,"Added this guy on snap from a friend, took a chance and we met at a park same night for a night walk, he was 2 hours away from me so he also took a chance, 2 years and married ❤",0,0,2025-09-17,False
7550948478484235022,,leslielicious_,the summer going into my freshman yr of hs i decided to challenge myself to not eating candy and chocolate for a week then a i realized it was easy so i challenged myself to not eating candy/chocolate until i was done with hs 😭,0,0,2025-09-17,False
7550937518029898509,,stiff.barbie,@Angelica Bogdanoff: I forgave my dad and an actual demon left my body it was pulled from my back. I was going to unalive myself and Jesus told me what to do and took the evil spirit out which is actually insane. Only thing is I’m living with severe PTSD from it. But at least I’m alive and sleeping at peace.,0,0,2025-09-17,False
7550936386401157918,,farmfreshcraigs,"My friend told me she saw puppies at the park, asked if I wanted to see them before walking home. 16 1/2 years later, I still have my puppy from the park. She's my everything.",0,0,2025-09-17,False
7550914621605364493,,thesweetone789,"Had been out of work for a bit due to life stuff/ illness. Decided I was going to do one day, a Friday, just to see how I felt then take the weekend off and go in Monday to a full week schedule. Something in my whole body was off and I took one more day off. That Monday night/Tuesday Morning was when the Francis Scott Key Bridge collapsed . I rode that bridge everynight around 12 to 1 ish to get home.",0,0,2025-09-17,False
7550913204467254030,,madiazoe,Brought a stray dog home from Mexico during the pandemic. Had to move to keep him. Met my partner while walking dogs… we just had our first baby.,0,0,2025-09-17,False
7550910429619798815,,arbyscumsock,"Decided to go take my virtual tutoring at my dorm a few minutes early during my freshman year of college (i go to unc, literally a few minutes after i got back to my dorm a professor was sh0t and k1lled right next to where i was walking. if i was any later, i would have witnessed the sh00ting)",0,0,2025-09-17,False
7550908380836315935,,wanderingheather444,"Decided to go after that gorgeous guy at the gym, I was only looking for some fun. 10 years later, a dog and we’re getting married in 3 weeks. Turned into the longest one night stand ever 😂♥",0,0,2025-09-17,False
7550906066054529823,,maddiebooshae,Eating healthier foods,0,0,2025-09-17,False
7550903785591718686,,thaliadadadammn,I did not want to go out with my friends because I didn't want to drink because I was gonna go hiking the next morning at 6am... my bff asked me to be her DD so I caved... met my hubby that night. 6 years later I sit and thank God I ended up going and missed my hike.,0,0,2025-09-17,False
7550901238201271095,,laurrx.n,"i decided to not talk to the security at the front, leave the club and walk across the street to drink w my friends. 120 seconds later, sh0ts rang out in the exact spot i was standing ay",0,1,2025-09-17,False
7550899203285222157,,rav3n.msp,got dr**ged at a strip club. never drank again. my drunk was out of control at that time 3 5 years sober,0,0,2025-09-17,False
7550897636376707870,,desi_suro,I walked down an alley way while living homeless with addiction. Thought about turning around until I heard a lady yell that she wanted to help me. I allowed her to. Celebrated 12 yrs clean. 3 kids. College grad. Corporate senior. 2 homes. Health. From a random alley walk.,0,0,2025-09-17,False
